,money_generated,impressions_count,city,state,zipcode,sole_proprietor,specialty,total_procedures,distinct_procedures,derived_specialty_list,event_ts,impression_cost,cbm_id,publicationid,is_pii_enabled,hospital_city,hospital_state,hospital_zip,hospital_latitude,hospital_longitude,hospital_size,hospital_system_membership,total_claim_count,total_drug_cost,money_generated_log,total_procedures_log,distinct_procedures_log,total_claim_count_log,total_drug_cost_log,sub_specialty_count
7229,1.5891839999999997,12,EAST LANSING,MI,48823,Y,Family Medicine,12.0,6.0,FPG,2021-01-10 09:03:28,0.035661,5049001,CCF,1,,,,,,,0.0,186,5633.71,0.20117418390239744,1.0791812460476249,0.7781512503836436,2.2695129442179165,3.7507944875483576,1.0
7230,0.018654,6,EAST LANSING,MI,48823,Y,Family Medicine,12.0,6.0,FPG,2021-01-10 13:15:51,0.035818,5049001,CCF,1,,,,,,,0.0,284,25856.95,-1.7292280275731646,1.0791812460476249,0.7781512503836436,2.453318340047037,4.412577295629862,1.0
7231,0.013259,2,HOFFMAN ESTATES,IL,60169,Y,Internal Medicine,50.0,16.0,"IM,MPD",2020-10-02 16:12:21,0.035868000000000004,5930233,CCF,1,,,,,,,0.0,136,27866.43,-1.87748922938968,1.6989700043360187,1.2041199826559248,2.133538908370217,4.445081334317542,2.0
7232,0.741624,4,HOFFMAN ESTATES,IL,60169,Y,Internal Medicine,50.0,16.0,"IM,MPD",2020-10-02 11:18:14,0.03608,5930233,CCF,1,,,,,,,0.0,188,18156.59,-0.12981622425337694,1.6989700043360187,1.2041199826559248,2.2741578492636805,4.25903428673776,2.0
7233,0.06383499999999999,16,TOLEDO,OH,43615,N,Family Medicine,181.0,52.0,"FP,GE,MDM",2020-10-13 17:03:04,0.03611,5183556,CCF,1,,,,,,,0.0,3060,555983.33,-1.194941137281539,2.257678574869185,1.7160033436347992,3.48572142648158,5.74506177036345,3.0
7234,0.11191,1,TOLEDO,OH,43615,N,Gastroenterology,181.0,52.0,"FP,GE,MDM",2020-10-13 17:03:04,0.03611,5183556,CCF,1,,,,,,,0.0,166,4622.97,-0.9511311042600694,2.257678574869185,1.7160033436347992,2.220108088040055,3.6649210751649406,3.0
7235,0.014034,3,HOFFMAN ESTATES,IL,60169,Y,Internal Medicine,50.0,16.0,"IM,MPD",2020-10-02 11:17:41,0.03623,5930233,CCF,1,,,,,,,0.0,1813,232331.24,-1.8528185278072036,1.6989700043360187,1.2041199826559248,3.258397804095509,5.366107610348744,2.0
7236,0.023959,1,HOFFMAN ESTATES,IL,60169,Y,Internal Medicine,50.0,16.0,"IM,MPD",2020-10-02 11:17:43,0.036239999999999994,5930233,CCF,1,,,,,,,0.0,1036,114141.38,-1.6205313124740894,1.6989700043360187,1.2041199826559248,3.0153597554092144,5.057443118981837,2.0
7237,0.104868,1,EAST LANSING,MI,48823,Y,Family Medicine,12.0,6.0,FPG,2021-01-10 08:58:21,0.036239999999999994,5049001,CCF,1,,,,,,,0.0,5089,399823.45,-0.9793570146050454,1.0791812460476249,0.7781512503836436,3.706632450873295,5.601868262285696,1.0
7238,0.035822,1,MIDDLETON,WI,53562,N,Hematology and Oncology,,,"HEM,HO",2020-12-20 16:33:03,0.172955,4269960,ASCO,0,,,,,,,0.0,390,9391.42,-1.4458501704491316,,,2.591064607026499,3.9727312633565273,2.0
7239,0.047036,8,PHILADELPHIA,PA,19118,Y,Hematology and Oncology,,,"HEM,HO,IM",2021-01-05 09:57:25,0.171193,4264808,ASCO,0,,,,,,,0.0,95,9482.88,-1.3275696183050345,,,1.977723605288848,3.976940254865098,3.0
7240,0.028063999999999995,10,SIMI VALLEY,CA,93065,N,Pharmacist,,,PHM,2021-01-11 13:53:39,0.167647,5881187,ASCO,0,,,,,,,0.0,20,268.66,-1.5518504283140535,,,1.3010299956639813,2.4292030104137097,1.0
7241,0.00355,1,MINNEAPOLIS,MN,55414,Y,Pediatrics,,,"MPD,PD,PHO",2020-11-13 07:48:45,0.178785,4722803,ASCO,0,,,,,,,0.0,17,1927.71,-2.449771646944906,,,1.230448921378274,3.2850417002759733,3.0
7242,1.779096,12,MINNEAPOLIS,MN,55414,Y,Pediatrics,,,"MPD,PD,PHO",2020-11-13 07:48:45,0.178785,4722803,ASCO,0,,,,,,,0.0,4188,329335.09,0.2501993832415334,,,3.6220066730068052,5.517638006392072,3.0
7243,0.10896600000000001,1,SAINT PETERSBURG,FL,33710,N,Psychiatry and Neurology,15.0,3.0,P,2020-11-29 22:19:38,0.071628,6060902,SEMPA,1,,,,,,,0.0,197,1897.62,-0.9627089911953376,1.1760912590556811,0.4771212547196624,2.2944662261615933,3.278209248962765,1.0
7244,0.003147,1,SAINT PETERSBURG,FL,33710,N,Nurse/PA/Technician,15.0,3.0,P,2020-11-29 22:19:38,0.071628,6060902,SEMPA,1,,,,,,,0.0,471,49021.99,-2.50210325708678,1.1760912590556811,0.4771212547196624,2.673020907128896,4.690390937035952,1.0
7245,0.380328,9,BOYNTON BEACH,FL,33435,N,Nurse/PA/Technician,17.0,5.0,,2020-11-05 14:35:43,0.07331,6060767,SEMPA,1,,,,,,,0.0,6782,490868.41,-0.4198417003631753,1.230448921378274,0.6989700043360189,3.831357785442068,5.690965083833152,
7246,0.016867,3,FLEETWOOD,PA,19522,N,Nurse/PA/Technician,13.0,3.0,PHYSICIAN ASSISTANT,2020-12-12 09:21:29,0.072645,5889929,SEMPA,1,,,,,,,0.0,56,532.75,-1.772962155069774,1.1139433523068367,0.4771212547196624,1.7481880270062005,2.7265234583862394,1.0
7247,0.0126,4,San Francisco,CA,94115,Y,Endocrinology,2.0,1.0,"DIA,END,IM,NTR,RHU",2020-10-15 00:51:33,0.08885900000000001,5741025,ENDO,0,,,,,,,0.0,43,2155.39,-1.8996294548824366,0.3010299956639812,0.0,1.6334684555795864,3.333525863602796,5.0
7248,0.183954,2,San Francisco,CA,94115,Y,Endocrinology,2.0,1.0,"DIA,END,IM,NTR,RHU",2020-11-03 12:29:38,0.08885900000000001,5741025,ENDO,0,,,,,,,0.0,42,2175.09,-0.7352907641849042,0.3010299956639812,0.0,1.6232492903979006,3.3374772317250043,5.0
7249,0.014304,3,San Francisco,CA,94115,Y,Endocrinology,2.0,1.0,"DIA,END,IM,NTR,RHU",2020-12-09 00:13:11,0.08885900000000001,5741025,ENDO,0,,,,,,,0.0,212,411459.0,-1.844542498548157,0.3010299956639812,0.0,2.3263358609287508,5.614326566253331,5.0
7250,0.350013,3,Colchester,VT,05446,N,Gastroenterology,1.0,1.0,"GE,HEP,IM",2020-10-18 16:33:55,0.13559300000000002,5111562,AGA,0,,,,,,,0.0,139,4851.67,-0.4559158250113922,0.0,0.0,2.143014800254095,3.685891253436708,3.0
7251,0.413391,3,Colchester,VT,05446,N,Internal Medicine,1.0,1.0,"GE,HEP,IM",2020-10-18 16:33:55,0.13559300000000002,5111562,AGA,0,,,,,,,0.0,1049,69011.2,-0.3836389826987759,0.0,0.0,3.020775488193558,4.83891957919338,3.0
7252,0.012564,4,Port Orange,FL,32128,N,Gastroenterology,86.0,19.0,"GE,IM",2020-12-24 13:33:37,0.13559300000000002,2850841,AGA,0,,,,,,,0.0,32,449.95,-1.9008720722735328,1.934498451243568,1.2787536009528289,1.505149978319906,2.6531642561518813,2.0
7253,0.051762,1,SAN JUAN,PR,00918,Y,Otolaryngology,,,"OTO,PSO",2020-10-15 20:18:45,0.004961,4253177,AMA,0,,,,,,,0.0,1938,254366.82,-1.285988951578476,,,3.2873537727147464,5.405460460629313,2.0
7254,0.024069999999999998,1,DORCHESTER CENTER,MA,02124,N,Cardiology,2.0,1.0,CD,2020-10-24 16:11:02,0.004961,6158342,AMA,0,,,,,,,0.0,364,5975.31,-1.61852390972497,0.3010299956639812,0.0,2.5611013836490564,3.776360441469043,1.0
7255,0.007423999999999998,1,LANSING,KS,66043,Y,Family Medicine,18.0,13.0,"IMG,FPG",2020-11-23 21:49:34,0.004961,5965971,AMA,0,,,,,,,0.0,222,22327.93,-2.1293620367891943,1.2552725051033058,1.1139433523068367,2.3463529744506393,4.3488484619317855,2.0
7256,0.031021999999999994,8,FORT COLLINS,CO,80528,N,Internal Medicine,111.0,44.0,"IM,IMG,MPD,U",2020-12-05 09:11:57,0.004961,6149209,AMA,0,,,,,,,0.0,4313,459326.41,-1.5083302064913349,2.0453229787866576,1.6434526764861874,3.634779458145952,5.662121416869093,4.0
7257,0.157896,3,FORT COLLINS,CO,80528,N,Urology,111.0,44.0,"IM,IMG,MPD,U",2020-12-05 09:11:57,0.004961,6149209,AMA,0,,,,,,,0.0,49,3740.12,-0.8016288718912086,2.0453229787866576,1.6434526764861874,1.6901960800285136,3.5728855365592427,4.0
7258,0.003351,1,WINCHESTER,VA,22601,Y,Internal Medicine,,,"IM,MPD",2020-12-06 20:52:44,0.004961,6147629,AMA,0,,,,,,,0.0,13,130.75,-2.4748255721647285,,,1.1139433523068367,2.116441697539312,2.0
7259,0.028393,5,LAWRENCE TOWNSHIP,NJ,08648,Y,Emergency Medicine,214.0,80.0,"PCC,CCM,PUD",2020-12-26 09:09:06,0.004961,6154647,AMA,0,,,,,,,0.0,17,4278.25,-1.5467887175617774,2.330413773349191,1.9030899869919435,1.230448921378274,3.631266159021895,3.0
7260,0.107789,20,LAWRENCE TOWNSHIP,NJ,08648,Y,Pulmonolgy,214.0,80.0,"PCC,CCM,PUD",2020-12-26 09:09:06,0.004961,6154647,AMA,0,,,,,,,0.0,1257,67381.5,-0.9674255571739018,2.330413773349191,1.9030899869919435,3.0993352776859577,4.828540674713843,3.0
7261,0.036564,1,LAWRENCE TOWNSHIP,NJ,08648,Y,Internal Medicine,214.0,80.0,"PCC,CCM,PUD",2020-12-26 09:09:06,0.004961,6154647,AMA,0,,,,,,,0.0,375,442359.8,-1.4369462997297016,2.330413773349191,1.9030899869919435,2.5740312677277193,5.6457756530357095,3.0
7262,0.006428,2,PATILLAS,PR,00723,Y,Sports Medicine,5.0,3.0,GP,2020-12-31 09:41:55,0.004961,6134411,AMA,0,,,,,,,0.0,215,5100.89,-2.191924131908693,0.6989700043360189,0.4771212547196624,2.3324384599156054,3.7076459581306564,1.0
7263,0.384972,4,NEWTOWN SQUARE,PA,19073,N,Family Medicine,,,"FM,FP,MDM,STUDENT",2020-12-31 13:56:18,0.004961,4958176,AMA,0,,,,,,,0.0,243,9206.0,-0.41457085669333177,,,2.385606273598312,3.9640709705579553,4.0
7264,0.027206,6,NEWTOWN SQUARE,PA,19073,N,Student,,,"FM,FP,MDM,STUDENT",2020-12-31 13:56:18,0.004961,4958176,AMA,0,,,,,,,0.0,285,16325.76,-1.5653353062770912,,,2.4548448600085098,4.2128734077801,4.0
7265,0.048146,2,CLEVELAND,OH,44130,N,Internal Medicine,11.0,4.0,"IM,MPD,PCC,PUD",2021-01-16 22:43:14,0.004961,6150243,AMA,0,,,,,,,0.0,38,1200.54,-1.3174397884997484,1.0413926851582251,0.6020599913279624,1.57978359661681,3.079376634605352,4.0
7266,0.19618,2,CLEVELAND,OH,44130,N,Pulmonolgy,11.0,4.0,"IM,MPD,PCC,PUD",2021-01-16 22:43:14,0.004961,6150243,AMA,0,,,,,,,0.0,1255,109317.32,-0.7073452698020135,1.0413926851582251,0.6020599913279624,3.0986437258170567,5.0386889760806435,4.0
7267,0.018036,4,BOZEMAN,MT,59718,Y,Pathology,,,"CLP,PTH",2020-10-17 02:18:05,0.004965,1754331,AMA,0,,,,,,,0.0,17,3775.2,-1.7438597733654668,,,1.230448921378274,3.5769399643348927,2.0
7268,0.232606,2,DORCHESTER CENTER,MA,02124,N,Cardiology,2.0,1.0,CD,2020-10-24 16:10:43,0.004965,6158342,AMA,0,,,,,,,0.0,11,2307.88,-0.6333790869709253,0.3010299956639812,0.0,1.0413926851582251,3.363213223594312,1.0
7269,1.4160930000000005,17,DORCHESTER CENTER,MA,02124,N,Cardiology,2.0,1.0,CD,2020-10-24 16:11:01,0.004965,6158342,AMA,0,,,,,,,0.0,5751,386243.99,0.1510917759953666,0.3010299956639812,0.0,3.7597433675977254,5.5868617348143985,1.0
7270,0.24322600000000003,2,GOODYEAR,AZ,85338,Y,Endocrinology,,,"END,DIA,IM,NTR",2020-11-21 17:31:54,0.004965,5975760,AMA,0,,,,,,,0.0,139,7309.84,-0.6139900023722102,,,2.143014800254095,3.863907871092255,4.0
7271,0.05985599999999997,8,BRYAN,TX,77807,N,Family Medicine,,,"FM,FP,STUDENT",2020-11-21 17:23:19,0.004965,5900919,AMA,0,,,,,,,0.0,28,862.92,-1.2228923091458703,,,1.4471580313422192,2.9359705348009415,3.0
7272,0.010312,2,DAYTONA BEACH,FL,32114,N,Family Medicine,,,"FM,FP,MDM",2020-11-24 09:39:29,0.004965,5679181,AMA,0,,,,,,,0.0,83,1451.48,-1.9866570956546532,,,1.919078092376074,3.161811056048175,3.0
7273,0.006294,2,DAYTONA BEACH,FL,32114,N,Hospitalist,,,"FM,FP,MDM",2020-11-24 09:39:29,0.004965,5679181,AMA,0,,,,,,,0.0,133,2279.73,-2.2010732614227986,,,2.123851640967086,3.35788341434534,3.0
7274,0.086548,20,APEX,NC,27502,N,Student,,,"US,STUDENT",2020-11-25 13:35:59,0.004965,5827155,AMA,0,,,,,,,0.0,246,232042.68,-1.0627429635944758,,,2.3909351071033798,5.365567872751818,2.0
7275,0.037146,6,FORT COLLINS,CO,80528,N,Internal Medicine,111.0,44.0,"IM,IMG,MPD,U",2020-12-05 09:11:59,0.004965,6149209,AMA,0,,,,,,,0.0,39,268.41,-1.4300879456034514,2.0453229787866576,1.6434526764861874,1.5910646070264989,2.428798692062963,4.0
7276,0.012412,4,FORT COLLINS,CO,80528,N,Geriatric Medicine,111.0,44.0,"IM,IMG,MPD,U",2020-12-05 09:11:59,0.004965,6149209,AMA,0,,,,,,,0.0,6572,291044.4,-1.906158233087872,2.0453229787866576,1.6434526764861874,3.817697554763024,5.463959247419228,4.0
7277,0.06968099999999999,12,FORT COLLINS,CO,80528,N,Urology,111.0,44.0,"IM,IMG,MPD,U",2020-12-05 09:11:59,0.004965,6149209,AMA,0,,,,,,,0.0,3086,238499.34,-1.1568856253458928,2.0453229787866576,1.6434526764861874,3.4893959217271293,5.377487181553262,4.0
7278,0.6088680000000001,8,OAKLAND,CA,94609,Y,Allergy and Immunology,34.0,10.0,"PD,A,IM,MPD",2021-01-08 18:16:56,0.004965,5720958,AMA,0,,,,,,,0.0,360,8812.57,-0.21547685036428965,1.5314789170422551,1.0,2.5563025007672877,3.945102579700788,4.0
7279,0.242732,2,OAKLAND,CA,94609,Y,Internal Medicine,34.0,10.0,"PD,A,IM,MPD",2021-01-08 18:16:56,0.004965,5720958,AMA,0,,,,,,,0.0,16,2332.53,-0.614872965706328,1.5314789170422551,1.0,1.2041199826559248,3.367827238163734,4.0
7280,0.018696,4,OAKLAND,CA,94609,Y,Pediatrics,34.0,10.0,"PD,A,IM,MPD",2021-01-08 18:16:56,0.004965,5720958,AMA,0,,,,,,,0.0,15,96.8,-1.7282513006158295,1.5314789170422551,1.0,1.1760912590556811,1.9858753573083936,4.0
7281,0.079724,1,DALLAS,TX,75243,Y,Obstetrics and Gynecology,69.0,21.0,"EM,OBG",2021-01-09 08:11:36,0.004965,6127718,AMA,0,,,,,,,0.0,1691,72806.3,-1.0984109195256508,1.8388490907372552,1.3222192947339193,3.2281436075977417,4.862168960863254,2.0
7282,0.6152920000000001,8,SAINT PAUL,MN,55113,N,Family Medicine,,,"FM,FP,MDM",2021-01-27 23:39:18,0.004965,6141892,AMA,0,,,,,,,0.0,529,111467.32,-0.2109187315533525,,,2.7234556720351857,5.047147559545791,3.0
7283,0.08709700000000001,2,DALLAS,TX,75230,N,Gastroenterology,76.0,23.0,GE,2021-02-01 13:55:02,0.004965,1745082,AMA,0,,,,,,,0.0,914,62221.36,-1.059996803728088,1.8808135922807916,1.3617278360175928,2.9609461957338308,4.793939499444501,1.0
7284,0.256832,4,BOZEMAN,MT,59718,Y,Pathology,,,"CLP,PTH",2020-10-17 02:10:19,0.004490999999999999,1754331,AMA,0,,,,,,,0.0,21,235.04,-0.5903508662822741,,,1.3222192947339193,2.371141778446181,2.0
7285,0.029298,5,NEW YORK,NY,10021,Y,Student,,,"PTH,RESIDENT,STUDENT",2020-10-17 15:52:47,0.004490999999999999,5699702,AMA,0,,,,,,,0.0,57,2707.66,-1.5331620253322331,,,1.7558748556724917,3.432594129217584,3.0
7286,0.0033439999999999998,1,DORCHESTER CENTER,MA,02124,N,Cardiology,2.0,1.0,CD,2020-10-24 16:10:42,0.004490999999999999,6158342,AMA,0,,,,,,,0.0,54,1376.46,-2.475733731233021,0.3010299956639812,0.0,1.7323937598229686,3.1387635952922364,1.0
7287,0.006137,1,DORCHESTER CENTER,MA,02124,N,Cardiology,2.0,1.0,CD,2020-10-24 16:11:00,0.004490999999999999,6158342,AMA,0,,,,,,,0.0,56,1326.31,-2.212043876716068,0.3010299956639812,0.0,1.7481880270062005,3.122645044094696,1.0
7288,0.17583300000000002,3,IOWA CITY,IA,52242,N,Psychiatry and Neurology,10.0,4.0,"CHP,P",2020-11-15 01:28:40,0.004490999999999999,4770662,AMA,0,,,,,,,0.0,5723,519670.22,-0.7548996140577872,1.0,0.6020599913279624,3.7576237459083885,5.7157278300415655,2.0
7289,0.34481899999999993,55,CHARLESTON,SC,29414,N,Pediatrics,,,"PN,MPD,PD",2020-12-01 13:29:48,0.004490999999999999,3051549,AMA,0,,,,,,,0.0,3098,140959.75,-0.4624088119661913,,,3.491081413423187,5.149095120823104,3.0
7290,0.047276,5,CHARLESTON,SC,29414,N,Pediatrics,,,"PN,MPD,PD",2020-12-01 13:29:48,0.004490999999999999,3051549,AMA,0,,,,,,,0.0,223,1978.33,-1.325359276023088,,,2.3483048630481607,3.2962987368188874,3.0
7291,0.010444,3,ROCKLIN,CA,95765,N,Psychiatry and Neurology,27.0,9.0,P,2020-12-07 10:50:24,0.004490999999999999,6171963,AMA,0,,,,,,,0.0,3640,129507.01,-1.9811331368490928,1.4313637641589874,0.9542425094393248,3.561101383649056,5.112293276694665,1.0
7292,0.23354600000000006,46,EUGENE,OR,97405,Y,Internal Medicine,47.0,20.0,"MPD,IM,OBG",2020-12-31 13:18:29,0.004490999999999999,6126865,AMA,0,,,,,,,0.0,674,37064.82,-0.6316275665813111,1.6720978579357175,1.3010299956639813,2.82865989653532,4.568961895373811,3.0
7293,0.035508,1,EUGENE,OR,97405,Y,Obstetrics and Gynecology,47.0,20.0,"MPD,IM,OBG",2020-12-31 13:18:29,0.004490999999999999,6126865,AMA,0,,,,,,,0.0,267,35121.5,-1.449673788791742,1.6720978579357175,1.3010299956639813,2.4265112613645754,4.545573055861954,3.0
7294,0.036347000000000004,1,SANTA ANA,CA,92705,Y,Dermatology,33.0,13.0,D,2021-01-11 12:22:05,0.004490999999999999,6143933,AMA,0,,,,,,,0.0,84,6692.66,-1.4395314290198753,1.5185139398778875,1.1139433523068367,1.9242792860618816,3.8255987625689434,1.0
7295,0.17506200000000002,20,DALLAS,TX,75206,N,Pathology,1.0,1.0,PTH,2021-01-21 16:39:09,0.004490999999999999,6158194,AMA,0,,,,,,,0.0,49,470.95,-0.7568081142325054,0.0,0.0,1.6901960800285136,2.6729748012334333,1.0
7296,0.036564,1,BURLINGTON,VT,05408,N,Obstetrics and Gynecology,,,"REN,OBG,RESIDENT,STUDENT",2021-01-24 19:39:21,0.004490999999999999,5167473,AMA,0,,,,,,,0.0,723,32529.36,-1.4369462997297016,,,2.8591382972945314,4.512275518824348,4.0
7297,0.035822,1,BURLINGTON,VT,05408,N,Student,,,"REN,OBG,RESIDENT,STUDENT",2021-01-24 19:39:21,0.004490999999999999,5167473,AMA,0,,,,,,,0.0,1076,636251.09,-1.4458501704491316,,,3.0318122713303706,5.803628539361442,4.0
7298,0.003334,1,SEATTLE,WA,98195,N,Rheumatology,,,"RHU,IM",2020-10-02 13:25:03,0.004493,4973383,AMA,0,,,,,,,0.0,14,803.1,-2.477034404508013,,,1.146128035678238,2.904769625906595,2.0
7299,0.009649,1,BOZEMAN,MT,59718,Y,Pathology,,,"CLP,PTH",2020-10-17 02:08:51,0.004493,1754331,AMA,0,,,,,,,0.0,1667,47639.05,-2.015517693597737,,,3.2219355998280053,4.677963092360036,2.0
7300,0.0031609999999999997,1,DORCHESTER CENTER,MA,02124,N,Cardiology,2.0,1.0,CD,2020-10-24 16:10:42,0.004493,6158342,AMA,0,,,,,,,0.0,6502,410267.95,-2.50017550416042,0.3010299956639812,0.0,3.813046965160108,5.6130675913470975,1.0
7301,0.008131000000000001,1,DORCHESTER CENTER,MA,02124,N,Cardiology,2.0,1.0,CD,2020-10-24 16:10:58,0.004493,6158342,AMA,0,,,,,,,0.0,9027,609239.94,-2.0898560389354865,0.3010299956639812,0.0,3.955543442459743,5.7847883666814495,1.0
7302,0.016266,1,LARGO,FL,33770,N,Geriatric Medicine,119.0,42.0,"IMG,GE",2020-11-05 16:14:16,0.004493,5830185,AMA,0,,,,,,,0.0,774,21600.09,-1.788719232035871,2.0755469613925306,1.6232492903979006,2.8887409606828927,4.334455560707502,2.0
7303,1.35194,13,VACAVILLE,CA,95688,N,Internal Medicine,1.0,1.0,"IM,MPD",2020-11-23 12:49:55,0.004493,5096076,AMA,0,,,,,,,0.0,1619,140771.42,0.13095741775418662,0.0,0.0,3.2092468487533736,5.148514491480885,2.0
7304,0.198904,2,APEX,NC,27502,N,Student,,,"US,STUDENT",2020-11-25 13:36:00,0.004493,5827155,AMA,0,,,,,,,0.0,172,17676.4,-0.7013564830371531,,,2.2355284469075487,4.247393820669573,2.0
7305,0.009493999999999999,2,CHARLESTON,SC,29414,N,Surgery,,,"GS,AS,HNS",2021-01-01 16:10:44,0.004493,5908483,AMA,0,,,,,,,0.0,3835,636893.22,-2.0225507726176586,,,3.583765368285,5.8040666256602576,3.0
7306,1.2730700000000004,10,SACRAMENTO,CA,95818,N,Surgery,,,"GS,RESIDENT,STUDENT",2021-01-03 16:01:07,0.004493,5966092,AMA,0,,,,,,,0.0,19,260.19,0.1048522840762212,,,1.2787536009528289,2.415290601109983,3.0
7307,0.026262,5,SACRAMENTO,CA,95818,N,Student,,,"GS,RESIDENT,STUDENT",2021-01-03 16:01:07,0.004493,5966092,AMA,0,,,,,,,0.0,5670,460323.66,-1.5806722030032423,,,3.7535830588929056,5.6630632976038715,3.0
7308,0.003353,1,DALLAS,TX,75243,Y,Emergency Medicine,69.0,21.0,"EM,OBG",2021-01-09 08:11:45,0.004493,6127718,AMA,0,,,,,,,0.0,878,146860.53,-2.4745664465711803,1.8388490907372552,1.3222192947339193,2.9434945159061026,5.166905091185292,2.0
7309,0.01884,6,DALLAS,TX,75243,Y,Obstetrics and Gynecology,69.0,21.0,"EM,OBG",2021-01-09 08:11:45,0.004493,6127718,AMA,0,,,,,,,0.0,219,4666.52,-1.7249191015431415,1.8388490907372552,1.3222192947339193,2.3404441148401185,3.6689931314889375,2.0
7310,0.0033229999999999996,1,CHICAGO,IL,60611,N,Allergy and Immunology,13.0,11.0,AI,2021-01-18 16:06:53,0.004493,6145601,AMA,0,,,,,,,0.0,120,8215.65,-2.478469658721289,1.1139433523068367,1.0413926851582251,2.0791812460476247,3.9146419293347914,1.0
7311,0.034774,9,DALLAS,TX,75206,N,Pathology,1.0,1.0,PTH,2021-01-21 16:39:04,0.004493,6158194,AMA,0,,,,,,,0.0,310,16352.76,-1.4587453502137413,0.0,0.0,2.4913616938342726,4.213591062905219,1.0
7312,0.560808,4,CINCINNATI,OH,45208,N,Pediatrics,,,PD,2021-01-30 09:24:17,0.004493,4970950,AMA,0,,,,,,,0.0,762,80441.68,-0.2511857997292116,,,2.8819549713396007,4.9054811321274725,1.0
7313,0.014379,3,CINCINNATI,OH,45219,N,Internal Medicine,3.0,3.0,"THP,IM,MPD,RESIDENT",2020-10-05 23:21:18,0.004496,4623664,AMA,0,,,,,,,0.0,863,19650.45,-1.8422713162885496,0.4771212547196624,0.4771212547196624,2.9360107957152097,4.293372500272723,4.0
7314,0.010173,1,BOZEMAN,MT,59718,Y,Pathology,,,"CLP,PTH",2020-10-17 02:07:00,0.004496,1754331,AMA,0,,,,,,,0.0,4021,118459.56,-1.9925509555022516,,,3.604334073102911,5.073570115187191,2.0
7315,0.006302,2,BOZEMAN,MT,59718,Y,Pathology,,,"CLP,PTH",2020-10-17 02:07:29,0.004496,1754331,AMA,0,,,,,,,0.0,335,5426.23,-2.200521601162019,,,2.525044807036845,3.734498198126988,2.0
7316,0.006328,2,DORCHESTER CENTER,MA,02124,N,Cardiology,2.0,1.0,CD,2020-10-24 16:10:57,0.004496,6158342,AMA,0,,,,,,,0.0,634,11426.55,-2.19873352951038,0.3010299956639812,0.0,2.8020892578817334,4.057915124346998,1.0
7317,0.006662,2,DENVER,CO,80209,Y,Nurse/PA/Technician,41.0,10.0,N,2020-11-01 22:21:06,0.004496,6129312,AMA,0,,,,,,,0.0,89,1817.37,-2.176395371644842,1.6127838567197357,1.0,1.9493900066449128,3.2594433547157333,1.0
7318,0.019788,4,HOUSTON,TX,77064,N,Student,,,"PG,RESIDENT,STUDENT",2020-11-14 11:26:16,0.004496,6090497,AMA,0,,,,,,,0.0,593,249219.46,-1.7035980983078565,,,2.7730546933642626,5.396581950670326,3.0
7319,0.009465,3,DALLAS,TX,75229,N,Student,,,"PDC,RESIDENT,STUDENT",2020-12-03 23:54:18,0.004496,6020102,AMA,0,,,,,,,0.0,795,140696.24,-2.0238793817001843,,,2.9003671286564705,5.148282491400123,3.0
7320,0.4222239999999999,26,DALLAS,TX,75243,Y,Emergency Medicine,69.0,21.0,"EM,OBG",2021-01-09 08:11:47,0.004496,6127718,AMA,0,,,,,,,0.0,3831,251191.28,-0.3744570842180196,1.8388490907372552,1.3222192947339193,3.583312151983077,5.4000045589759305,2.0
7321,0.220896,2,DALLAS,TX,75243,Y,Obstetrics and Gynecology,69.0,21.0,"EM,OBG",2021-01-09 08:11:47,0.004496,6127718,AMA,0,,,,,,,0.0,185,4558.81,-0.6558121482917881,1.8388490907372552,1.3222192947339193,2.2671717284030137,3.6588514922521775,2.0
7322,0.011493999999999999,2,MINNEAPOLIS,MN,55438,Y,Medical Genetics,,,"MG,CBG,CG,PD",2020-10-08 15:32:16,0.004501,4748478,AMA,0,,,,,,,0.0,14,1553.7,-1.939528807202321,,,1.146128035678238,3.1913671657375566,4.0
7323,0.2163,3,MINNEAPOLIS,MN,55438,Y,Pediatrics,,,"MG,CBG,CG,PD",2020-10-08 15:32:16,0.004501,4748478,AMA,0,,,,,,,0.0,1539,131977.7,-0.6649434805609086,,,3.1872386198314784,5.120500555561092,4.0
7324,0.8634440000000002,4,BOZEMAN,MT,59718,Y,Pathology,,,"CLP,PTH",2020-10-17 02:03:30,0.004501,1754331,AMA,0,,,,,,,0.0,42,2335.1,-0.06376582402546396,,,1.6232492903979006,3.368305483839283,2.0
7325,0.404694,3,MOUNT VERNON,NY,10550,N,Radiology,18.0,8.0,DR,2020-10-17 11:21:22,0.004501,1913735,AMA,0,,,,,,,0.0,419,20324.21,-0.39287323441794136,1.2552725051033058,0.9030899869919436,2.6222140229662947,4.308013673611317,1.0
7326,0.08693100000000001,14,DORCHESTER CENTER,MA,02124,N,Cardiology,2.0,1.0,CD,2020-10-24 16:10:56,0.004501,6158342,AMA,0,,,,,,,0.0,19,109.12,-1.0608253244932628,0.3010299956639812,0.0,1.2787536009528289,2.037904357312404,1.0
7327,0.30111200000000005,4,EVERGREEN,CO,80439,N,Anesthesiology,,,AN,2020-12-20 14:35:23,0.004501,1950690,AMA,0,,,,,,,0.0,121,12377.16,-0.5212719365166804,,,2.0827853703164503,4.0926210051184935,1.0
